Flight Mode  Waypoint Num.     GPS Second       Latitude      Longitude       Altitude
          1             11     1220406160         37.171        128.472        247.867
          1             11     1220406161         37.171        128.472        247.867
          1             11     1220406161         37.171        128.472        247.537
          1             11     1220406162         37.171        128.472        247.537
          1             11     1220406162         37.171        128.472         246.79
          1             11     1220406163         37.171        128.472         246.79
          1             11     1220406163         37.171        128.472        245.733
          1             11     1220406164         37.171        128.472        245.733
          1             11     1220406164         37.171        128.472        245.054
          1             11     1220406165         37.171        128.472        245.054
          1             11     1220406166         37.171        128.472        244.335
          1             11     1220406166         37.171        128.472        244.335
          1             11     1220406166         37.171        128.472        244.335
          1             11     1220406167         37.171        128.472        243.624
          1             11     1220406167         37.171        128.472        243.624
          1             11     1220406168         37.171        128.472        243.624
          1             11     1220406169         37.171        128.472        243.624
          1             11     1220406169         37.171        128.472        241.807
          1             11     1220406170         37.171        128.472        241.807
          1             11     1220406170         37.171        128.472        241.118
          1             11     1220406170         37.171        128.472        240.783
          1             11     1220406171         37.171        128.472        240.783
          1             11     1220406172         37.171        128.472        240.783
          1             11     1220406172         37.171        128.472        239.837
          1             11     1220406173         37.171        128.472        239.837
          1             11     1220406173         37.171        128.472        238.753
          1             11     1220406174         37.171        128.472        238.753
          1             11     1220406174         37.171        128.472        238.067
          1             11     1220406175         37.171        128.472        238.067
          1             11     1220406175         37.171        128.472        237.224
          1             11     1220406176         37.171        128.472        237.224
          1             11     1220406176         37.171        128.472        237.224
          1             11     1220406177         37.171        128.472        237.224
          1             11     1220406177         37.171        128.472        235.886
          1             11     1220406178         37.171        128.472        235.886
          1             11     1220406178         37.171        128.472        235.262
          1             11     1220406179         37.171        128.472        235.262
          1             11     1220406180         37.171        128.472        235.262
          1             11     1220406180         37.171        128.472        233.728
          1             11     1220406181         37.171        128.472        233.728
          1             11     1220406181         37.171        128.472        233.728
          1             11     1220406182         37.171        128.472        233.728
          1             11     1220406182         37.171        128.472        232.581
          1             11     1220406183         37.171        128.472        232.581
          1             11     1220406183         37.171        128.472        231.845
          1             11     1220406184         37.171        128.472        231.845
          1             11     1220406184         37.171        128.472         231.46
          1             11     1220406185         37.171        128.472         231.46
          1             11     1220406185         37.171        128.472        230.522
          1             11     1220406186         37.171        128.472        230.522
          1             11     1220406186         37.171        128.472        230.522
          1             11     1220406186         37.171        128.472        229.828
          1             11     1220406187         37.171        128.472        229.828
          1             11     1220406187         37.171        128.472        229.513
          1             11     1220406188         37.171        128.472        229.513
          1             11     1220406188         37.171        128.472         228.37
          1             11     1220406189         37.171        128.472         228.37
          1             11     1220406190         37.171        128.472        227.674
          1             11     1220406190         37.171        128.472        227.674
          1             11     1220406196         37.171        128.472        227.674
          1             11     1220406196         37.171        128.472        227.674
          1             12     1220406196         37.171        128.472        225.669
          1             12     1220406197         37.171        128.472        225.669
          1             12     1220406198         37.171        128.472        225.669
          1             12     1220406199         37.171        128.472        225.669
          1             12     1220406200         37.171        128.472        225.669
          1             12     1220406200         37.171        128.472         232.96
          1             12     1220406201         37.171        128.472         232.96
          1             12     1220406201         37.171        128.472        234.204
          1             12     1220406202         37.171        128.472        234.204
          1             12     1220406202         37.171        128.472        234.204
          1             12     1220406203         37.171        128.472        234.204
          1             12     1220406204         37.171        128.472        234.204
          1             12     1220406204         37.171        128.472        244.404
          1             12     1220406205         37.171        128.472        244.404
          1             12     1220406205         37.171        128.472        247.363
          1             12     1220406206         37.171        128.472        247.363
          1             12     1220406206         37.171        128.472        247.363
          1             12     1220406206         37.171        128.472        250.342
          1             12     1220406207         37.171        128.472        250.342
          1             12     1220406207         37.171        128.472        251.828
          1             12     1220406208         37.171        128.472        251.828
          1             13     1220406208         37.171        128.472        254.384
          1             13     1220406209         37.171        128.472        254.384
          1             13     1220406209         37.171        128.472         254.66
          1             13     1220406210         37.171        128.472         254.66
          1             13     1220406210        37.1711        128.472        254.881
          1             13     1220406211        37.1711        128.472        254.881
          1             13     1220406211        37.1711        128.472        254.795
          1             13     1220406212        37.1711        128.472        254.795
          1             13     1220406212        37.1711        128.472        254.813
          1             13     1220406213        37.1711        128.472        254.813
          1             13     1220406213        37.1711        128.472        254.822
          1             13     1220406214        37.1711        128.472        254.822
          1             13     1220406214        37.1711        128.472        254.822
          1             13     1220406214        37.1712        128.472        254.825
          1             13     1220406215        37.1712        128.472        254.825
          1             13     1220406215        37.1712        128.472        254.848
          1             13     1220406216        37.1712        128.472        254.848
          1             13     1220406217        37.1712        128.472        254.848
          1             13     1220406218        37.1712        128.472        254.848
          1             13     1220406218        37.1712        128.472        254.848
          1             13     1220406219        37.1712        128.472        254.848
          1             13     1220406220        37.1712        128.472        254.848
          1             14     1220406220        37.1712        128.472        252.383
          1             14     1220406221        37.1712        128.472        252.383
          1             14     1220406221        37.1712        128.472        252.383
          1             14     1220406222        37.1712        128.472        252.383
          1             14     1220406222        37.1712        128.472        251.166
          1             14     1220406223        37.1712        128.472        251.166
          1             14     1220406223        37.1712        128.472        250.525
          1             14     1220406224        37.1712        128.472        250.525
          1             14     1220406224        37.1712        128.472        250.525
          1             14     1220406224        37.1712        128.472        249.922
          1             14     1220406225        37.1712        128.472        249.922
          1             14     1220406225        37.1712        128.472        249.129
          1             14     1220406226        37.1712        128.472        249.129
          1             14     1220406226        37.1712        128.472        249.129
          1             14     1220406226        37.1712        128.472        248.453
          1             14     1220406227        37.1712        128.472        248.453
          1             14     1220406227        37.1712        128.472        248.453
          1             14     1220406227        37.1712        128.472        247.785
          1             14     1220406228        37.1712        128.472        247.785
          1             14     1220406229        37.1712        128.472        247.073
          1             14     1220406229        37.1712        128.472        247.073
          1             14     1220406229        37.1712        128.472        247.073
          1             14     1220406230        37.1712        128.472        247.073
          1             14     1220406230        37.1712        128.472        245.609
          1             14     1220406231        37.1712        128.472        245.609
          1             14     1220406231        37.1712        128.472        245.003
          1             14     1220406232        37.1712        128.472        245.003
          1             14     1220406232        37.1712        128.472        244.676
          1             14     1220406233        37.1712        128.472        244.676
          1             14     1220406233        37.1712        128.472        243.711
          1             14     1220406234        37.1712        128.472        243.711
          1             14     1220406234        37.1712        128.472        242.958
          1             14     1220406235        37.1712        128.472        242.958
          1             14     1220406235        37.1712        128.472        242.248
          1             14     1220406236        37.1712        128.472        242.248
          1             14     1220406236        37.1712        128.472        242.248
          1             14     1220406236        37.1712        128.472        241.517
          1             14     1220406237        37.1712        128.472        241.517
          1             14     1220406237        37.1712        128.472        240.862
          1             14     1220406238        37.1712        128.472        240.862
          1             14     1220406238        37.1712        128.472         240.16
          1             14     1220406239        37.1712        128.472         240.16
          1             14     1220406240        37.1712        128.472        239.459
          1             14     1220406240        37.1712        128.472        239.459
          1             14     1220406240        37.1712        128.472         238.76
          1             14     1220406241        37.1712        128.472         238.76
          1             14     1220406241        37.1712        128.472        238.013
          1             14     1220406242        37.1712        128.472        238.013
          1             14     1220406242        37.1712        128.472        237.311
          1             14     1220406243        37.1712        128.472        237.311
          1             14     1220406243        37.1712        128.472        237.311
          1             14     1220406243        37.1712        128.472        236.728
          1             14     1220406244        37.1712        128.472        236.728
          1             14     1220406244        37.1712        128.472        235.967
          1             14     1220406245        37.1712        128.472        235.967
          1             14     1220406245        37.1712        128.472        235.967
          1             14     1220406246        37.1712        128.472        235.967
          1             14     1220406246        37.1712        128.472        235.967
          1             14     1220406247        37.1712        128.472        235.967
          1             14     1220406248        37.1712        128.472        235.967
          1             14     1220406248        37.1712        128.472        233.339
          1             14     1220406249        37.1712        128.472        233.339
          1             14     1220406249        37.1712        128.472        232.692
          1             14     1220406250        37.1712        128.472        232.692
          1             14     1220406251        37.1712        128.472        232.692
          1             14     1220406252        37.1712        128.472        231.566
          1             14     1220406252        37.1712        128.472        231.566
          1             14     1220406252        37.1712        128.472        231.566
          1             14     1220406253        37.1712        128.472        231.566
          1             14     1220406253        37.1712        128.472        230.504
          1             14     1220406254        37.1712        128.472        230.504
          1             14     1220406254        37.1712        128.472        229.704
          1             14     1220406255        37.1712        128.472        229.704
          1             14     1220406255        37.1712        128.472        229.079
          1             14     1220406255        37.1712        128.472         228.77
          1             14     1220406256        37.1712        128.472         228.77
          1             14     1220406256        37.1712        128.472        228.053
          1             14     1220406257        37.1712        128.472        228.053
          1             14     1220406257        37.1712        128.472        227.715
          1             14     1220406258        37.1712        128.472        227.715
          1             14     1220406258        37.1712        128.472        226.682
          1             14     1220406259        37.1712        128.472        226.682
          1             14     1220406259        37.1712        128.472        226.027
          1             14     1220406260        37.1712        128.472        226.027
          1             14     1220406260        37.1712        128.472        225.917
          1             14     1220406261        37.1712        128.472        225.917
          1             14     1220406261        37.1712        128.472        225.858
          1             14     1220406261        37.1712        128.472        225.785
          1             14     1220406262        37.1712        128.472        225.785
          1             14     1220406262        37.1712        128.472         225.66
          1             14     1220406263        37.1712        128.472         225.66
          1             14     1220406265        37.1712        128.472         225.66
          1             14     1220406266        37.1712        128.472         225.66
          1             14     1220406267        37.1712        128.472         225.66
          1             14     1220406268        37.1712        128.472         225.66
          1             14     1220406268        37.1712        128.472         225.66
          1             14     1220406268        37.1712        128.472        225.239
          1             14     1220406269        37.1712        128.472        225.239
          1             14     1220406269        37.1712        128.472        225.239
          1             14     1220406270        37.1712        128.472        225.239
          1             14     1220406270        37.1712        128.472        225.483
          1             14     1220406271        37.1712        128.472        225.483
          1             14     1220406271        37.1712        128.472        225.552
          1              0     1220406271        37.1712        128.472        225.803
          1              0     1220406272        37.1712        128.472        225.803
          1              0     1220406272        37.1712        128.472        226.407
          1              0     1220406273        37.1712        128.472        226.407
          1              0     1220406273        37.1712        128.472        226.407
          1              0     1220406273        37.1712        128.472        226.392
          1              0     1220406274        37.1712        128.472        226.392
          1              0     1220406274        37.1712        128.472        226.242
          1              0     1220406274        37.1712        128.472        226.115
          1              0     1220406275        37.1712        128.472        226.115
          1              0     1220406275        37.1712        128.472        226.009
          1              0     1220406276        37.1712        128.472        226.009
          1              0     1220406276        37.1712        128.472        226.009
          1              0     1220406276        37.1712        128.472        225.924
          1              0     1220406277        37.1712        128.472        225.924
          1              0     1220406277        37.1712        128.472        225.942
          1              0     1220406278        37.1712        128.472        225.942
          1              0     1220406278        37.1712        128.472        225.799
          1              0     1220406279        37.1712        128.472        225.799
          1              0     1220406279        37.1712        128.472        225.799
          1              0     1220406280        37.1712        128.472        225.799
          1              0     1220406280        37.1712        128.472        225.938
          1              0     1220406281        37.1712        128.472        225.938
          1              0     1220406281        37.1712        128.472        226.018
          1              0     1220406282        37.1712        128.472        226.018
          1              0     1220406282        37.1712        128.472        226.112
          1              0     1220406283        37.1712        128.472        226.112
          1              0     1220406283        37.1712        128.472        226.112
          1              0     1220406283        37.1712        128.472        225.991
          1              0     1220406284        37.1712        128.472        225.991
          1              0     1220406284        37.1712        128.472        225.991
          1              0     1220406284        37.1712        128.472        226.046
          1              0     1220406285        37.1712        128.472        226.046
          1              0     1220406285        37.1712        128.472        226.217
          1              0     1220406286        37.1712        128.472        226.217
          1              0     1220406286        37.1712        128.472        226.296
          1              0     1220406287        37.1712        128.472        226.296
          1              0     1220406287        37.1712        128.472        226.296
          1              0     1220406288        37.1712        128.472        226.274
          1              0     1220406288        37.1712        128.472        226.183
          1              0     1220406289        37.1712        128.472        226.026
          1              0     1220406289        37.1712        128.472        225.744
          1              0     1220406290        37.1712        128.472        225.567
          1              0     1220406291        37.1712        128.472        225.567
          1              0     1220406291        37.1712        128.472        225.538
          1              0     1220406292        37.1712        128.472        225.557
          1              0     1220406292        37.1712        128.472          225.6
          1              0     1220406293        37.1712        128.472          225.6
          1              0     1220406293        37.1712        128.472        225.624
          1              0     1220406294        37.1712        128.472        225.509
          1              0     1220406294        37.1712        128.472        225.487
          1              0     1220406295        37.1712        128.472        225.552
          1              0     1220406295        37.1712        128.472        225.552
          1              0     1220406296        37.1712        128.472        225.743
          1              0     1220406296        37.1712        128.472        225.743
          1              0     1220406297        37.1712        128.472         225.71
          1              0     1220406297        37.1712        128.472        225.562
          1              0     1220406298        37.1712        128.472        225.562
          1              0     1220406298        37.1712        128.472        225.277
          1              0     1220406299        37.1712        128.472        225.277
          1              0     1220406299        37.1712        128.472        225.277
          1              0     1220406299        37.1712        128.472        225.277
          1              0     1220406300        37.1712        128.472        225.277
